Checked,File ID,RT [min],First Scan,Mass Analyzer,Activation Type,MS Order,# PSMs,Best PSM Ambiguity,Isolation Interference [%],Ion Inject Time [ms],Precursor m/z [Da],Precursor MH+ [Da],Precursor Charge,Spectrum File
FALSE,F115,79.4475,13994,Fourier Transform,NCE 24±3 %,MS2,0,None,18.82489,150,792.14893,3165.57387,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4504,13995,Fourier Transform,NCE 27±3 %,MS2,0,None,18.82489,150,792.14893,3165.57387,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4614,13998,Fourier Transform,NCE 27±6 %,MS2,0,None,26.76874,150,819.12317,3273.47085,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4658,13999,Fourier Transform,NCE 24±3 %,MS2,0,None,26.76874,150,819.12317,3273.47085,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.469,14000,Fourier Transform,NCE 27±3 %,MS2,0,None,26.76874,150,819.12317,3273.47085,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4719,14001,Fourier Transform,NCE 27±6 %,MS2,0,None,51.27057,150,1174.85254,3522.54306,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4749,14002,Fourier Transform,NCE 24±3 %,MS2,0,None,51.27057,150,1174.85254,3522.54306,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4778,14003,Fourier Transform,NCE 27±3 %,MS2,0,None,51.27057,150,1174.85254,3522.54306,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4807,14004,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,916.11029,2746.31632,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4836,14005,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,916.11029,2746.31632,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4866,14006,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,916.11029,2746.31632,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4895,14007,Fourier Transform,NCE 27±6 %,MS2,0,None,100,150,723.35394,2890.39394,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4924,14008,Fourier Transform,NCE 24±3 %,MS2,0,None,100,150,723.35394,2890.39394,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4953,14009,Fourier Transform,NCE 27±3 %,MS2,0,None,100,150,723.35394,2890.39394,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.4997,14011,Fourier Transform,NCE 27±6 %,MS2,0,None,0.8642288,34.784,630.31995,3147.57062,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5041,14012,Fourier Transform,NCE 24±3 %,MS2,0,None,0.8642288,34.784,630.31995,3147.57062,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5056,14013,Fourier Transform,NCE 27±3 %,MS2,0,None,0.8642288,34.784,630.31995,3147.57062,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5066,14014,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,1091.82947,3273.47385,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5095,14015,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,1091.82947,3273.47385,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5124,14016,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,1091.82947,3273.47385,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5168,14018,Fourier Transform,NCE 27±6 %,MS2,0,None,16.1035,150,1091.82959,3273.47422,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5212,14019,Fourier Transform,NCE 24±3 %,MS2,0,None,16.1035,150,1091.82959,3273.47422,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5244,14020,Fourier Transform,NCE 27±3 %,MS2,0,None,16.1035,150,1091.82959,3273.47422,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5353,14023,Fourier Transform,NCE 27±6 %,MS2,0,None,5.813818,150,573.79669,2292.16494,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5397,14024,Fourier Transform,NCE 24±3 %,MS2,0,None,5.813818,150,573.79669,2292.16494,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5429,14025,Fourier Transform,NCE 27±3 %,MS2,0,None,5.813818,150,573.79669,2292.16494,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5665,14030,Fourier Transform,NCE 27±6 %,MS2,0,None,4.053705,118.219,787.64777,3147.56923,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5709,14031,Fourier Transform,NCE 24±3 %,MS2,0,None,4.053705,118.219,787.64777,3147.56923,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5736,14032,Fourier Transform,NCE 27±3 %,MS2,0,None,4.053705,118.219,787.64777,3147.56923,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.576,14033,Fourier Transform,NCE 27±6 %,MS2,0,None,33.0335,150,523.03375,2089.11318,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5789,14034,Fourier Transform,NCE 24±3 %,MS2,0,None,33.0335,150,523.03375,2089.11318,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5818,14035,Fourier Transform,NCE 27±3 %,MS2,0,None,33.0335,150,523.03375,2089.11318,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5847,14036,Fourier Transform,NCE 27±6 %,MS2,0,None,15.07981,150,764.72632,2292.1644,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5877,14037,Fourier Transform,NCE 24±3 %,MS2,0,None,15.07981,150,764.72632,2292.1644,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5906,14038,Fourier Transform,NCE 27±3 %,MS2,0,None,15.07981,150,764.72632,2292.1644,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5949,14040,Fourier Transform,NCE 27±6 %,MS2,0,None,8.887709,150,535.05243,2137.18789,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.5993,14041,Fourier Transform,NCE 24±3 %,MS2,0,None,8.887709,150,535.05243,2137.18789,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6024,14042,Fourier Transform,NCE 27±3 %,MS2,0,None,8.887709,150,535.05243,2137.18789,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6054,14043,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,682.07849,2725.29213,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6083,14044,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,682.07849,2725.29213,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6112,14045,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,682.07849,2725.29213,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6221,14048,Fourier Transform,NCE 27±6 %,MS2,0,None,67.63631,150,687.58649,2747.32412,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6265,14049,Fourier Transform,NCE 24±3 %,MS2,0,None,67.63631,150,687.58649,2747.32412,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6297,14050,Fourier Transform,NCE 27±3 %,MS2,0,None,67.63631,150,687.58649,2747.32412,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.634,14052,Fourier Transform,NCE 27±6 %,MS2,0,None,88.45232,150,522.76593,2088.04189,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6384,14053,Fourier Transform,NCE 24±3 %,MS2,0,None,88.45232,150,522.76593,2088.04189,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6416,14054,Fourier Transform,NCE 27±3 %,MS2,0,None,88.45232,150,522.76593,2088.04189,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6459,14056,Fourier Transform,NCE 27±6 %,MS2,0,None,39.78276,150,594.49481,2968.44495,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6503,14057,Fourier Transform,NCE 24±3 %,MS2,0,None,39.78276,150,594.49481,2968.44495,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6536,14058,Fourier Transform,NCE 27±3 %,MS2,0,None,39.78276,150,594.49481,2968.44495,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6565,14059,Fourier Transform,NCE 27±6 %,MS2,0,None,18.73082,150,742.86554,2968.44033,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6594,14060,Fourier Transform,NCE 24±3 %,MS2,0,None,18.73082,150,742.86554,2968.44033,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6623,14061,Fourier Transform,NCE 27±3 %,MS2,0,None,18.73082,150,742.86554,2968.44033,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6667,14063,Fourier Transform,NCE 27±6 %,MS2,0,None,2.824481,150,682.08618,2725.3229,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6711,14064,Fourier Transform,NCE 24±3 %,MS2,0,None,2.824481,150,682.08618,2725.3229,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6743,14065,Fourier Transform,NCE 27±3 %,MS2,0,None,2.824481,150,682.08618,2725.3229,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6786,14067,Fourier Transform,NCE 27±6 %,MS2,0,None,54.94732,150,701.33521,2101.99106,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.683,14068,Fourier Transform,NCE 24±3 %,MS2,0,None,54.94732,150,701.33521,2101.99106,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.6862,14069,Fourier Transform,NCE 27±3 %,MS2,0,None,54.94732,150,701.33521,2101.99106,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7161,14075,Fourier Transform,NCE 27±6 %,MS2,0,None,57.80714,150,594.69452,2969.44349,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7205,14076,Fourier Transform,NCE 24±3 %,MS2,0,None,57.80714,150,594.69452,2969.44349,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7236,14077,Fourier Transform,NCE 27±3 %,MS2,0,None,57.80714,150,594.69452,2969.44349,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.728,14079,Fourier Transform,NCE 27±6 %,MS2,0,None,4.60812,150,590.54565,2359.16079,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7324,14080,Fourier Transform,NCE 24±3 %,MS2,0,None,4.60812,150,590.54565,2359.16079,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7356,14081,Fourier Transform,NCE 27±3 %,MS2,0,None,4.60812,150,590.54565,2359.16079,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7399,14083,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,909.1106,2725.31723,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7443,14084,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,909.1106,2725.31723,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7475,14085,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,909.1106,2725.31723,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7583,14088,Fourier Transform,NCE 27±6 %,MS2,0,None,85.83758,150,522.80115,2088.18276,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7627,14089,Fourier Transform,NCE 24±3 %,MS2,0,None,85.83758,150,522.80115,2088.18276,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7659,14090,Fourier Transform,NCE 27±3 %,MS2,0,None,85.83758,150,522.80115,2088.18276,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7702,14092,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,511.67401,2554.34095,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7746,14093,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,511.67401,2554.34095,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7778,14094,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,511.67401,2554.34095,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7822,14096,Fourier Transform,NCE 27±6 %,MS2,0,None,60.78478,150,765.06091,2293.16819,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7866,14097,Fourier Transform,NCE 24±3 %,MS2,0,None,60.78478,150,765.06091,2293.16819,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7898,14098,Fourier Transform,NCE 27±3 %,MS2,0,None,60.78478,150,765.06091,2293.16819,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7941,14100,Fourier Transform,NCE 27±6 %,MS2,0,None,18.71636,150,542.26825,2707.31214,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.7985,14101,Fourier Transform,NCE 24±3 %,MS2,0,None,18.71636,150,542.26825,2707.31214,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8017,14102,Fourier Transform,NCE 27±3 %,MS2,0,None,18.71636,150,542.26825,2707.31214,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8061,14104,Fourier Transform,NCE 27±6 %,MS2,0,None,31.56595,150,526.25378,2101.99331,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8105,14105,Fourier Transform,NCE 24±3 %,MS2,0,None,31.56595,150,526.25378,2101.99331,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8137,14106,Fourier Transform,NCE 27±3 %,MS2,0,None,31.56595,150,526.25378,2101.99331,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8166,14107,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,690.33453,2758.3163,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8195,14108,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,690.33453,2758.3163,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8224,14109,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,690.33453,2758.3163,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8333,14112,Fourier Transform,NCE 27±6 %,MS2,0,None,24.03514,21.823,545.87006,2725.32117,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8377,14113,Fourier Transform,NCE 24±3 %,MS2,0,None,24.03514,21.823,545.87006,2725.32117,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.839,14114,Fourier Transform,NCE 27±3 %,MS2,0,None,24.03514,21.823,545.87006,2725.32117,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8482,14117,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,743.11621,2969.44301,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8526,14118,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,743.11621,2969.44301,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8558,14119,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,743.11621,2969.44301,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8587,14120,Fourier Transform,NCE 27±6 %,MS2,0,None,51.7935,150,749.36151,2994.42422,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8616,14121,Fourier Transform,NCE 24±3 %,MS2,0,None,51.7935,150,749.36151,2994.42422,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8645,14122,Fourier Transform,NCE 27±3 %,MS2,0,None,51.7935,150,749.36151,2994.42422,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8818,14126,Fourier Transform,NCE 27±6 %,MS2,0,None,27.84332,150,720.37231,2878.46743,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8862,14127,Fourier Transform,NCE 24±3 %,MS2,0,None,27.84332,150,720.37231,2878.46743,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8894,14128,Fourier Transform,NCE 27±3 %,MS2,0,None,27.84332,150,720.37231,2878.46743,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8937,14130,Fourier Transform,NCE 27±6 %,MS2,0,None,24.73608,150,590.79553,2360.1603,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.8981,14131,Fourier Transform,NCE 24±3 %,MS2,0,None,24.73608,150,590.79553,2360.1603,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9013,14132,Fourier Transform,NCE 27±3 %,MS2,0,None,24.73608,150,590.79553,2360.1603,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9042,14133,Fourier Transform,NCE 27±6 %,MS2,0,None,68.85118,150,678.32983,2710.29751,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9071,14134,Fourier Transform,NCE 24±3 %,MS2,0,None,68.85118,150,678.32983,2710.29751,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.91,14135,Fourier Transform,NCE 27±3 %,MS2,0,None,68.85118,150,678.32983,2710.29751,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.921,14138,Fourier Transform,NCE 27±6 %,MS2,0,None,0.3222175,33.062,655.29962,3272.469,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9254,14139,Fourier Transform,NCE 24±3 %,MS2,0,None,0.3222175,33.062,655.29962,3272.469,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9268,14140,Fourier Transform,NCE 27±3 %,MS2,0,None,0.3222175,33.062,655.29962,3272.469,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9358,14143,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,678.83667,2712.32485,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9402,14144,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,678.83667,2712.32485,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9434,14145,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,678.83667,2712.32485,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9543,14148,Fourier Transform,NCE 27±6 %,MS2,0,None,83.5277,150,701.0351,2101.09073,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9587,14149,Fourier Transform,NCE 24±3 %,MS2,0,None,83.5277,150,701.0351,2101.09073,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9619,14150,Fourier Transform,NCE 27±3 %,MS2,0,None,83.5277,150,701.0351,2101.09073,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9663,14152,Fourier Transform,NCE 27±6 %,MS2,0,None,47.14452,150,678.08185,2709.30556,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9707,14153,Fourier Transform,NCE 24±3 %,MS2,0,None,47.14452,150,678.08185,2709.30556,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9738,14154,Fourier Transform,NCE 27±3 %,MS2,0,None,47.14452,150,678.08185,2709.30556,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9848,14157,Fourier Transform,NCE 27±6 %,MS2,0,None,0,102.046,818.8725,3272.46816,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9892,14158,Fourier Transform,NCE 24±3 %,MS2,0,None,0,102.046,818.8725,3272.46816,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,79.9916,14159,Fourier Transform,NCE 27±3 %,MS2,0,None,0,102.046,818.8725,3272.46816,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.0081,14163,Fourier Transform,NCE 27±6 %,MS2,0,None,1.623927,53.217,630.31982,3147.57001,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.0125,14164,Fourier Transform,NCE 24±3 %,MS2,0,None,1.623927,53.217,630.31982,3147.57001,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.0141,14165,Fourier Transform,NCE 27±3 %,MS2,0,None,1.623927,53.217,630.31982,3147.57001,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.0424,14171,Fourier Transform,NCE 27±6 %,MS2,0,None,52.9128,150,1049.86169,3147.57053,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.0469,14172,Fourier Transform,NCE 24±3 %,MS2,0,None,52.9128,150,1049.86169,3147.57053,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.05,14173,Fourier Transform,NCE 27±3 %,MS2,0,None,52.9128,150,1049.86169,3147.57053,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.0672,14177,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,678.8277,2712.28896,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.0716,14178,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,678.8277,2712.28896,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.0747,14179,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,678.8277,2712.28896,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.0856,14182,Fourier Transform,NCE 27±6 %,MS2,0,None,58.49897,150,687.34033,2746.3395,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.09,14183,Fourier Transform,NCE 24±3 %,MS2,0,None,58.49897,150,687.34033,2746.3395,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.0932,14184,Fourier Transform,NCE 27±3 %,MS2,0,None,58.49897,150,687.34033,2746.3395,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.104,14187,Fourier Transform,NCE 27±6 %,MS2,0,None,14.23267,150,535.05133,2137.18349,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1084,14188,Fourier Transform,NCE 24±3 %,MS2,0,None,14.23267,150,535.05133,2137.18349,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1116,14189,Fourier Transform,NCE 27±3 %,MS2,0,None,14.23267,150,535.05133,2137.18349,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1159,14191,Fourier Transform,NCE 27±6 %,MS2,0,None,12.94808,150,787.64795,3147.56997,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1203,14192,Fourier Transform,NCE 24±3 %,MS2,0,None,12.94808,150,787.64795,3147.56997,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1234,14193,Fourier Transform,NCE 27±3 %,MS2,0,None,12.94808,150,787.64795,3147.56997,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1263,14194,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,909.44592,2726.32322,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1292,14195,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,909.44592,2726.32322,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1322,14196,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,909.44592,2726.32322,3,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1807,14205,Fourier Transform,NCE 27±6 %,MS2,0,None,0,60.348,682.08557,2725.32046,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1851,14206,Fourier Transform,NCE 24±3 %,MS2,0,None,0,60.348,682.08557,2725.32046,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1868,14207,Fourier Transform,NCE 27±3 %,MS2,0,None,0,60.348,682.08557,2725.32046,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1882,14208,Fourier Transform,NCE 27±6 %,MS2,0,None,23.07227,150,720.6178,2879.44936,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.1911,14209,Fourier Transform,NCE 24±3 %,MS2,0,None,23.07227,150,720.6178,2879.44936,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.194,14210,Fourier Transform,NCE 27±3 %,MS2,0,None,23.07227,150,720.6178,2879.44936,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.2548,14221,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,819.12335,3273.47158,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.2593,14222,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,819.12335,3273.47158,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.2624,14223,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,819.12335,3273.47158,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.2653,14224,Fourier Transform,NCE 27±6 %,MS2,0,None,22.72854,150,586.54504,2343.15835,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.2682,14225,Fourier Transform,NCE 24±3 %,MS2,0,None,22.72854,150,586.54504,2343.15835,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.2711,14226,Fourier Transform,NCE 27±3 %,MS2,0,None,22.72854,150,586.54504,2343.15835,4,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.3322,14237,Fourier Transform,NCE 27±6 %,MS2,0,None,46.7651,150,546.06976,2726.31971,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.3366,14238,Fourier Transform,NCE 24±3 %,MS2,0,None,46.7651,150,546.06976,2726.31971,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
FALSE,F115,80.3397,14239,Fourier Transform,NCE 27±3 %,MS2,0,None,46.7651,150,546.06976,2726.31971,5,Lumos_RSLC3_stepped-HCD_comparison_3.raw
